total_jobs,origin_loc_lat,origin_loc_lon,dest_loc_lat,dest_loc_lon,origin_geom,dest_geom
80,35.106640548091086,-85.13689184925262,35.12722530542755,-85.13438733423409,POINT (-85.13689184925262 35.106640548091086),POINT (-85.13438733423409 35.12722530542755)
58,35.11680907501963,-85.13494779040043,35.142800509194146,-85.13740897542719,POINT (-85.13494779040043 35.11680907501963),POINT (-85.13740897542719 35.142800509194146)
15,35.11533438700364,-85.12867926104705,35.098157684694094,-85.12650912391449,POINT (-85.12867926104705 35.11533438700364),POINT (-85.12650912391449 35.098157684694094)
60,35.127236845229824,-85.14128002884325,35.11385195190133,-85.17781055661897,POINT (-85.14128002884325 35.127236845229824),POINT (-85.17781055661897 35.11385195190133)
53,35.14990671369439,-85.24589685185961,35.160264974113446,-85.2235467045452,POINT (-85.24589685185961 35.14990671369439),POINT (-85.2235467045452 35.160264974113446)
10,35.16646405415104,-85.25941158587194,35.14842087209845,-85.24517942401017,POINT (-85.25941158587194 35.16646405415104),POINT (-85.24517942401017 35.14842087209845)
3,35.1582781626475,-85.26029560016268,35.170217257256375,-85.23792984662619,POINT (-85.26029560016268 35.1582781626475),POINT (-85.23792984662619 35.170217257256375)
77,35.15807238364622,-85.25749822971756,35.145421224875726,-85.23759560389502,POINT (-85.25749822971756 35.15807238364622),POINT (-85.23759560389502 35.145421224875726)
5,35.15546730551405,-85.25845003374519,35.1431165618517,-85.23034706361942,POINT (-85.25845003374519 35.15546730551405),POINT (-85.23034706361942 35.1431165618517)
10,35.15534885737228,-85.25863340575228,35.16666940648048,-85.26755927589005,POINT (-85.25863340575228 35.15534885737228),POINT (-85.26755927589005 35.16666940648048)
99,35.15691528018898,-85.2551385924024,35.13051568279762,-85.25147198854899,POINT (-85.2551385924024 35.15691528018898),POINT (-85.25147198854899 35.13051568279762)
20,35.15632906556874,-85.25713463260975,35.15532745086834,-85.26947661730595,POINT (-85.25713463260975 35.15632906556874),POINT (-85.26947661730595 35.15532745086834)
62,35.16086632544388,-85.26153066349164,35.25773257975765,-85.11083125533388,POINT (-85.26153066349164 35.16086632544388),POINT (-85.11083125533388 35.25773257975765)
81,35.15827329000785,-85.25568483761172,35.18638018869862,-85.25820119749487,POINT (-85.25568483761172 35.15827329000785),POINT (-85.25820119749487 35.18638018869862)
62,35.156503616286734,-85.25901251924004,35.14936420437141,-85.28837789987854,POINT (-85.25901251924004 35.156503616286734),POINT (-85.28837789987854 35.14936420437141)
54,35.155137048556476,-85.25137484671929,35.06854247293929,-85.38740206375338,POINT (-85.25137484671929 35.155137048556476),POINT (-85.38740206375338 35.06854247293929)
46,35.15696457638168,-85.2556146379735,35.1483735366156,-85.20261801742492,POINT (-85.2556146379735 35.15696457638168),POINT (-85.20261801742492 35.1483735366156)
70,35.16338835400161,-85.25441637734804,35.225984291849656,-85.22321403898817,POINT (-85.25441637734804 35.16338835400161),POINT (-85.22321403898817 35.225984291849656)
97,35.16001065971636,-85.25955240248175,35.14016889279079,-85.31975762867883,POINT (-85.25955240248175 35.16001065971636),POINT (-85.31975762867883 35.14016889279079)
13,35.16569395908712,-85.26404202949908,35.22537563680572,-85.27390572983013,POINT (-85.26404202949908 35.16569395908712),POINT (-85.27390572983013 35.22537563680572)
83,35.16017621244324,-85.25598824383478,35.13673019222378,-85.2691332913053,POINT (-85.25598824383478 35.16017621244324),POINT (-85.2691332913053 35.13673019222378)
28,35.15417712675027,-85.25360441347105,35.152945282124826,-85.23478733042774,POINT (-85.25360441347105 35.15417712675027),POINT (-85.23478733042774 35.152945282124826)
38,35.15016347760874,-85.26013157694966,35.17717100361286,-85.21480878356284,POINT (-85.26013157694966 35.15016347760874),POINT (-85.21480878356284 35.17717100361286)
52,35.158195408014116,-85.2597926703856,35.15026043651818,-85.28608812189985,POINT (-85.2597926703856 35.158195408014116),POINT (-85.28608812189985 35.15026043651818)
23,34.993515963119904,-85.14487762453076,34.972784825759646,-85.12487829398515,POINT (-85.14487762453076 34.993515963119904),POINT (-85.12487829398515 34.972784825759646)
26,34.985654967916986,-85.1509481475297,35.00681415657285,-85.13677613333691,POINT (-85.1509481475297 34.985654967916986),POINT (-85.13677613333691 35.00681415657285)
45,34.99249843867693,-85.14304073912,35.00153590250046,-85.12129448380222,POINT (-85.14304073912 34.99249843867693),POINT (-85.12129448380222 35.00153590250046)
92,34.9903776440426,-85.14256730698,34.99954074937525,-85.17838182535051,POINT (-85.14256730698 34.9903776440426),POINT (-85.17838182535051 34.99954074937525)
74,34.99189568404641,-85.13592441674669,34.976651380327844,-85.14162287633206,POINT (-85.13592441674669 34.99189568404641),POINT (-85.14162287633206 34.976651380327844)
70,34.99425541165615,-85.15544732282999,35.003563737553115,-85.14882497403667,POINT (-85.15544732282999 34.99425541165615),POINT (-85.14882497403667 35.003563737553115)
47,34.99263499852036,-85.14802870705856,34.93115593732966,-85.1288464479798,POINT (-85.14802870705856 34.99263499852036),POINT (-85.1288464479798 34.93115593732966)
46,34.99517488868868,-85.1452438683253,34.970979469293525,-85.1374878073649,POINT (-85.1452438683253 34.99517488868868),POINT (-85.1374878073649 34.970979469293525)
8,34.99153845196687,-85.13710406082967,34.971987736717324,-85.12737474649138,POINT (-85.13710406082967 34.99153845196687),POINT (-85.12737474649138 34.971987736717324)
16,34.98193372729341,-85.13949954205583,35.01906463288059,-85.10766192663904,POINT (-85.13949954205583 34.98193372729341),POINT (-85.10766192663904 35.01906463288059)
68,34.990722491153896,-85.14434669534307,35.00226345351321,-85.11627773661577,POINT (-85.14434669534307 34.990722491153896),POINT (-85.11627773661577 35.00226345351321)
9,34.989929725958355,-85.13628558848185,34.955193186071746,-85.06607338023291,POINT (-85.13628558848185 34.989929725958355),POINT (-85.06607338023291 34.955193186071746)
47,34.9900068263205,-85.14221077219194,35.037229097852766,-85.17507025028134,POINT (-85.14221077219194 34.9900068263205),POINT (-85.17507025028134 35.037229097852766)
63,34.98185571454597,-85.14676018647407,34.92845329904183,-85.06889916114523,POINT (-85.14676018647407 34.98185571454597),POINT (-85.06889916114523 34.92845329904183)
74,34.98615709257986,-85.1491813043701,34.9821948920802,-85.16832931279284,POINT (-85.1491813043701 34.98615709257986),POINT (-85.16832931279284 34.9821948920802)
44,34.98624219428073,-85.14464329948528,34.99081671091989,-85.12810271332401,POINT (-85.14464329948528 34.98624219428073),POINT (-85.12810271332401 34.99081671091989)
49,34.99703239487443,-85.13611330767172,35.02301416696642,-85.13485747738977,POINT (-85.13611330767172 34.99703239487443),POINT (-85.13485747738977 35.02301416696642)
23,34.98422352225074,-85.15760078649353,34.99039785996642,-85.10861742353477,POINT (-85.15760078649353 34.98422352225074),POINT (-85.10861742353477 34.99039785996642)
19,34.9926602757776,-85.14780162634412,34.99198433880041,-85.13431701209431,POINT (-85.14780162634412 34.9926602757776),POINT (-85.13431701209431 34.99198433880041)
64,34.99975030947832,-85.14621322059571,34.98265101846518,-85.15557561788309,POINT (-85.14621322059571 34.99975030947832),POINT (-85.15557561788309 34.98265101846518)
83,35.0468383324421,-85.2452480847334,35.110526899021934,-85.1649227065882,POINT (-85.2452480847334 35.0468383324421),POINT (-85.1649227065882 35.110526899021934)
58,35.04762970446502,-85.23762578958122,34.99975514616459,-85.26786556686748,POINT (-85.23762578958122 35.04762970446502),POINT (-85.26786556686748 34.99975514616459)
74,35.04224234191526,-85.23961688644003,34.87095288637633,-85.30402053886482,POINT (-85.23961688644003 35.04224234191526),POINT (-85.30402053886482 34.87095288637633)
97,35.048093264688255,-85.24922632699244,35.05277757874452,-85.2364673662653,POINT (-85.24922632699244 35.048093264688255),POINT (-85.2364673662653 35.05277757874452)
61,35.044886634546366,-85.24525984497389,35.070234534558715,-85.2478663944279,POINT (-85.24525984497389 35.044886634546366),POINT (-85.2478663944279 35.070234534558715)
95,35.04173301240524,-85.24904200843712,35.00080015513018,-85.28746395472773,POINT (-85.24904200843712 35.04173301240524),POINT (-85.28746395472773 35.00080015513018)
69,35.04662175246703,-85.24806203725664,35.00814172158667,-85.27257094935987,POINT (-85.24806203725664 35.04662175246703),POINT (-85.27257094935987 35.00814172158667)
67,35.04466700422895,-85.25107430367059,35.02015668322861,-85.29962958512465,POINT (-85.25107430367059 35.04466700422895),POINT (-85.29962958512465 35.02015668322861)
74,35.04417423842532,-85.2498459346815,35.11310841974221,-85.29105972739437,POINT (-85.2498459346815 35.04417423842532),POINT (-85.29105972739437 35.11310841974221)
62,35.04356688510417,-85.2518368108653,35.06631881773455,-85.26569783128345,POINT (-85.2518368108653 35.04356688510417),POINT (-85.26569783128345 35.06631881773455)
31,35.047383094896844,-85.25700733165971,35.03950485955583,-85.27994947581533,POINT (-85.25700733165971 35.047383094896844),POINT (-85.27994947581533 35.03950485955583)
78,35.043969361494604,-85.24128791726147,35.02641365421783,-85.24991239996986,POINT (-85.24128791726147 35.043969361494604),POINT (-85.24991239996986 35.02641365421783)
62,35.04715322254122,-85.24294400364218,35.05138040247335,-85.22816323231748,POINT (-85.24294400364218 35.04715322254122),POINT (-85.22816323231748 35.05138040247335)
34,35.04508389522986,-85.2499411543432,35.062194790101046,-85.23609680906723,POINT (-85.2499411543432 35.04508389522986),POINT (-85.23609680906723 35.062194790101046)
41,35.04399676778599,-85.25069293754187,35.044850800806316,-85.27344294828121,POINT (-85.25069293754187 35.04399676778599),POINT (-85.27344294828121 35.044850800806316)
78,35.05098334131198,-85.24543977576673,35.07593042709979,-85.24969275929708,POINT (-85.24543977576673 35.05098334131198),POINT (-85.24969275929708 35.07593042709979)
41,35.04150118362353,-85.23295896076588,35.04818614543517,-85.20980626863184,POINT (-85.23295896076588 35.04150118362353),POINT (-85.20980626863184 35.04818614543517)
66,35.04591664956268,-85.2447580093555,35.03581783616884,-85.22030546477872,POINT (-85.2447580093555 35.04591664956268),POINT (-85.22030546477872 35.03581783616884)
65,35.04360273071469,-85.23456739807975,35.00865426630035,-85.307785526976,POINT (-85.23456739807975 35.04360273071469),POINT (-85.307785526976 35.00865426630035)
72,35.04760008375148,-85.24504422805107,35.03871099502847,-85.26861115125872,POINT (-85.24504422805107 35.04760008375148),POINT (-85.26861115125872 35.03871099502847)
89,35.08342330391452,-85.17533612618448,35.08209513862625,-85.10751080332216,POINT (-85.17533612618448 35.08342330391452),POINT (-85.10751080332216 35.08209513862625)
95,35.07879273615804,-85.17644887374341,35.08392901159662,-85.18887184379277,POINT (-85.17644887374341 35.07879273615804),POINT (-85.18887184379277 35.08392901159662)
56,35.075064089701826,-85.17016358777589,35.06043711886452,-85.17834407435934,POINT (-85.17016358777589 35.075064089701826),POINT (-85.17834407435934 35.06043711886452)
94,35.07819720855778,-85.17781916744096,35.0662291144622,-85.12573695606638,POINT (-85.17781916744096 35.07819720855778),POINT (-85.12573695606638 35.0662291144622)
26,35.07718274368027,-85.1792638361181,35.07091783974331,-85.18827800362826,POINT (-85.1792638361181 35.07718274368027),POINT (-85.18827800362826 35.07091783974331)
58,35.0712456131652,-85.16943492501544,35.077301437020004,-85.20428868601797,POINT (-85.16943492501544 35.0712456131652),POINT (-85.20428868601797 35.077301437020004)
8,35.06988003522078,-85.18774474198852,35.05982728947247,-85.17062246054701,POINT (-85.18774474198852 35.06988003522078),POINT (-85.17062246054701 35.05982728947247)
36,35.07325287918375,-85.17115331742708,35.06443929818508,-85.18230427449309,POINT (-85.17115331742708 35.07325287918375),POINT (-85.18230427449309 35.06443929818508)
25,35.079643127338365,-85.1737643976077,35.083291092273605,-85.20469748022188,POINT (-85.1737643976077 35.079643127338365),POINT (-85.20469748022188 35.083291092273605)
49,35.076085930209636,-85.17729951067177,35.07543506168807,-85.24309831177384,POINT (-85.17729951067177 35.076085930209636),POINT (-85.24309831177384 35.07543506168807)
78,35.07807914065241,-85.18041667312593,35.076198896251434,-85.20335042613311,POINT (-85.18041667312593 35.07807914065241),POINT (-85.20335042613311 35.076198896251434)
66,35.08867158285716,-85.18070021952256,35.13485736673862,-85.21922890994388,POINT (-85.18070021952256 35.08867158285716),POINT (-85.21922890994388 35.13485736673862)
78,35.073910361620364,-85.18319638832635,35.03949450395013,-85.38988184847314,POINT (-85.18319638832635 35.073910361620364),POINT (-85.38988184847314 35.03949450395013)
30,35.080912109797325,-85.16731463099549,35.11285359419984,-85.13340735998706,POINT (-85.16731463099549 35.080912109797325),POINT (-85.13340735998706 35.11285359419984)
10,35.07712141331178,-85.1836205226675,35.0675128918329,-85.20108904627251,POINT (-85.1836205226675 35.07712141331178),POINT (-85.20108904627251 35.0675128918329)
53,35.068230075541884,-85.18079087885627,34.95790883672259,-85.21647856411924,POINT (-85.18079087885627 35.068230075541884),POINT (-85.21647856411924 34.95790883672259)
99,35.07774118333472,-85.17253829669434,35.08547787820899,-85.18727431818253,POINT (-85.17253829669434 35.07774118333472),POINT (-85.18727431818253 35.08547787820899)
10,35.067723148111284,-85.18793139618224,35.08530112847069,-85.20429857657426,POINT (-85.18793139618224 35.067723148111284),POINT (-85.20429857657426 35.08530112847069)
82,35.08011726572295,-85.1832434613244,35.09683384910018,-85.16942992614524,POINT (-85.1832434613244 35.08011726572295),POINT (-85.16942992614524 35.09683384910018)
57,35.07752925839914,-85.16935553636424,35.08196503298813,-85.1828986376391,POINT (-85.16935553636424 35.07752925839914),POINT (-85.1828986376391 35.08196503298813)
78,35.2346047365048,-85.19925304089485,35.188548882976896,-85.23061832941723,POINT (-85.19925304089485 35.2346047365048),POINT (-85.23061832941723 35.188548882976896)
15,35.225175989666575,-85.200865006387,35.259913465701395,-85.20974321638852,POINT (-85.200865006387 35.225175989666575),POINT (-85.20974321638852 35.259913465701395)
4,35.23641261828088,-85.20403895501558,35.15575456056192,-85.21406639500748,POINT (-85.20403895501558 35.23641261828088),POINT (-85.21406639500748 35.15575456056192)
83,35.22538042255147,-85.20507772619649,35.175485956866424,-85.19153907072045,POINT (-85.20507772619649 35.22538042255147),POINT (-85.19153907072045 35.175485956866424)
71,35.231255552122924,-85.2080004861775,35.23269851728879,-85.22982562501942,POINT (-85.2080004861775 35.231255552122924),POINT (-85.22982562501942 35.23269851728879)
75,35.23278960605374,-85.2188927974335,35.236216847041156,-85.23688866371187,POINT (-85.2188927974335 35.23278960605374),POINT (-85.23688866371187 35.236216847041156)
80,35.2216096250462,-85.2115797087028,35.23142498871331,-85.17936252756722,POINT (-85.2115797087028 35.2216096250462),POINT (-85.17936252756722 35.23142498871331)
47,35.22916463403605,-85.20882497956812,35.234936136820004,-85.22708097195972,POINT (-85.20882497956812 35.22916463403605),POINT (-85.22708097195972 35.234936136820004)
35,35.22865348677353,-85.20590998529872,35.22289218029964,-85.17771026266846,POINT (-85.20590998529872 35.22865348677353),POINT (-85.17771026266846 35.22289218029964)
44,35.233388007956776,-85.1985216498096,35.20782952552449,-85.19773469283265,POINT (-85.1985216498096 35.233388007956776),POINT (-85.19773469283265 35.20782952552449)
64,35.228513022448325,-85.20792502089697,35.23308263212625,-85.19582206671777,POINT (-85.20792502089697 35.228513022448325),POINT (-85.19582206671777 35.23308263212625)
3,35.23417117645402,-85.21393307359651,35.24039902227162,-85.13134871934831,POINT (-85.21393307359651 35.23417117645402),POINT (-85.13134871934831 35.24039902227162)
85,35.23465434210033,-85.21545072669176,35.22803048036387,-85.22464353487202,POINT (-85.21545072669176 35.23465434210033),POINT (-85.22464353487202 35.22803048036387)
80,35.22647321606603,-85.20156237529855,35.23143616791473,-85.28515462752671,POINT (-85.20156237529855 35.22647321606603),POINT (-85.28515462752671 35.23143616791473)
27,35.22830739058167,-85.21106174981574,35.20614964872419,-85.19638559670247,POINT (-85.21106174981574 35.22830739058167),POINT (-85.19638559670247 35.20614964872419)
92,35.22619137276675,-85.19444907191773,35.155726888138126,-85.10534631551205,POINT (-85.19444907191773 35.22619137276675),POINT (-85.10534631551205 35.155726888138126)
60,35.22345418943083,-85.19690244300827,35.22795587617461,-85.18252540744817,POINT (-85.19690244300827 35.22345418943083),POINT (-85.18252540744817 35.22795587617461)
35,35.2310644228098,-85.20757955446929,35.223773473700284,-85.21762481492947,POINT (-85.20757955446929 35.2310644228098),POINT (-85.21762481492947 35.223773473700284)
51,35.21822902521747,-85.21879507259149,35.2240375888935,-85.23997865714061,POINT (-85.21879507259149 35.21822902521747),POINT (-85.23997865714061 35.2240375888935)
77,35.229667641357345,-85.19692538740607,35.29079569804362,-85.21215843343897,POINT (-85.19692538740607 35.229667641357345),POINT (-85.21215843343897 35.29079569804362)
33,35.05060934364864,-85.32100021878657,35.06196241370402,-85.33530429068588,POINT (-85.32100021878657 35.05060934364864),POINT (-85.33530429068588 35.06196241370402)
16,35.05155997010386,-85.34006923235472,35.05987776870057,-85.41491670679795,POINT (-85.34006923235472 35.05155997010386),POINT (-85.41491670679795 35.05987776870057)
100,35.05463261784383,-85.31930579422777,35.04643305015125,-85.29447326088861,POINT (-85.31930579422777 35.05463261784383),POINT (-85.29447326088861 35.04643305015125)
51,35.05414951857185,-85.34288695911155,35.05351065058214,-85.35551706223542,POINT (-85.34288695911155 35.05414951857185),POINT (-85.35551706223542 35.05351065058214)
81,35.04475204653458,-85.33944934294426,35.04225378027518,-85.3695437195097,POINT (-85.33944934294426 35.04475204653458),POINT (-85.3695437195097 35.04225378027518)
80,35.05665401610822,-85.3358672139694,35.04485151161073,-85.31133760199438,POINT (-85.3358672139694 35.05665401610822),POINT (-85.31133760199438 35.04485151161073)
51,35.058740179796665,-85.32924024914202,35.08673796167506,-85.32800696719043,POINT (-85.32924024914202 35.058740179796665),POINT (-85.32800696719043 35.08673796167506)
23,35.049693768580674,-85.33075554234337,35.03132104676566,-85.32363977182766,POINT (-85.33075554234337 35.049693768580674),POINT (-85.32363977182766 35.03132104676566)
92,35.055929025228835,-85.32898109663941,35.041921838588976,-85.33304881012093,POINT (-85.32898109663941 35.055929025228835),POINT (-85.33304881012093 35.041921838588976)
2,35.04751812488018,-85.33788811796866,34.993939941889735,-85.32150640310526,POINT (-85.33788811796866 35.04751812488018),POINT (-85.32150640310526 34.993939941889735)
81,35.05636603396771,-85.33324584646347,35.04084882326573,-85.3327345223578,POINT (-85.33324584646347 35.05636603396771),POINT (-85.3327345223578 35.04084882326573)
42,35.04718229137566,-85.33181022041887,35.045339405616765,-85.31943204566305,POINT (-85.33181022041887 35.04718229137566),POINT (-85.31943204566305 35.045339405616765)
87,35.05694535537676,-85.33230127485739,35.06648157087309,-85.34237532059552,POINT (-85.33230127485739 35.05694535537676),POINT (-85.34237532059552 35.06648157087309)
64,35.055283285455495,-85.32372406035098,35.071545876960705,-85.3314291024181,POINT (-85.32372406035098 35.055283285455495),POINT (-85.3314291024181 35.071545876960705)
85,35.04580096800089,-85.34311169259756,35.104579446772384,-85.39066793941267,POINT (-85.34311169259756 35.04580096800089),POINT (-85.39066793941267 35.104579446772384)
67,35.054735248882004,-85.33522695000796,35.07029624176482,-85.32333191019718,POINT (-85.33522695000796 35.054735248882004),POINT (-85.32333191019718 35.07029624176482)
52,35.04555019488598,-85.32806786046493,35.0542945439389,-85.3308935473451,POINT (-85.32806786046493 35.04555019488598),POINT (-85.3308935473451 35.0542945439389)
34,35.04883594671781,-85.33420464535288,35.02517666579919,-85.38928294004509,POINT (-85.33420464535288 35.04883594671781),POINT (-85.38928294004509 35.02517666579919)
55,35.050440334915734,-85.32282570967773,35.05989754676482,-85.34977872456425,POINT (-85.32282570967773 35.050440334915734),POINT (-85.34977872456425 35.05989754676482)
72,35.05771633893585,-85.33124361963893,35.04542177314314,-85.3418247932658,POINT (-85.33124361963893 35.05771633893585),POINT (-85.3418247932658 35.04542177314314)
