total_jobs,origin_loc_lat,origin_loc_lon,dest_loc_lat,dest_loc_lon,origin_geom,dest_geom
74,35.121137494530856,-85.09976530140531,35.140046601788065,-85.06423159275329,POINT (-85.09976530140531 35.121137494530856),POINT (-85.06423159275329 35.140046601788065)
60,35.12607434282954,-85.09599585353016,35.124687306694284,-85.02402204139503,POINT (-85.09599585353016 35.12607434282954),POINT (-85.02402204139503 35.124687306694284)
47,35.128034102493565,-85.09942512976885,35.10367510465945,-85.17361505558372,POINT (-85.09942512976885 35.128034102493565),POINT (-85.17361505558372 35.10367510465945)
90,35.126917093700946,-85.09270833670122,35.09834568847112,-85.12415434334467,POINT (-85.09270833670122 35.126917093700946),POINT (-85.12415434334467 35.09834568847112)
70,35.1233549493634,-85.09839674862005,35.11133625852268,-85.10229553291943,POINT (-85.09839674862005 35.1233549493634),POINT (-85.10229553291943 35.11133625852268)
61,35.12023375658993,-85.08773148895605,35.12096595107428,-85.06240487454116,POINT (-85.08773148895605 35.12023375658993),POINT (-85.06240487454116 35.12096595107428)
87,35.116769151783515,-85.09088001148417,35.12033482545061,-85.10158113416385,POINT (-85.09088001148417 35.116769151783515),POINT (-85.10158113416385 35.12033482545061)
88,35.13178859588097,-85.10492824457826,35.13374956524496,-85.0840506208187,POINT (-85.10492824457826 35.13178859588097),POINT (-85.0840506208187 35.13374956524496)
17,35.12170288561347,-85.10016561630101,35.13760373941075,-85.11760084062978,POINT (-85.10016561630101 35.12170288561347),POINT (-85.11760084062978 35.13760373941075)
2,35.12997903611791,-85.1038791959037,35.13041286589272,-85.09269644905645,POINT (-85.1038791959037 35.12997903611791),POINT (-85.09269644905645 35.13041286589272)
31,35.12507331998691,-85.09453206789081,35.11668265407149,-85.11567644534492,POINT (-85.09453206789081 35.12507331998691),POINT (-85.11567644534492 35.11668265407149)
80,35.119599192862125,-85.09354957406964,35.06667712333307,-85.14551150412314,POINT (-85.09354957406964 35.119599192862125),POINT (-85.14551150412314 35.06667712333307)
81,35.12081601395397,-85.09384678854387,35.053543099245964,-85.19444797034187,POINT (-85.09384678854387 35.12081601395397),POINT (-85.19444797034187 35.053543099245964)
82,35.12749373136347,-85.09113967318467,35.113248476013105,-85.0898943536819,POINT (-85.09113967318467 35.12749373136347),POINT (-85.0898943536819 35.113248476013105)
43,35.125517576670575,-85.08962166200212,35.13491983517567,-85.08647007132502,POINT (-85.08962166200212 35.125517576670575),POINT (-85.08647007132502 35.13491983517567)
67,35.12718015603065,-85.097104143199,35.10159222859461,-85.10310533881922,POINT (-85.097104143199 35.12718015603065),POINT (-85.10310533881922 35.10159222859461)
22,35.11571586601295,-85.08858007358002,35.09038380357717,-85.13585604361167,POINT (-85.08858007358002 35.11571586601295),POINT (-85.13585604361167 35.09038380357717)
56,35.12672543900365,-85.09774981701044,35.12128841178052,-85.10706783740571,POINT (-85.09774981701044 35.12672543900365),POINT (-85.10706783740571 35.12128841178052)
88,35.12602657415852,-85.09792065095425,35.14391916385026,-85.08458710256461,POINT (-85.09792065095425 35.12602657415852),POINT (-85.08458710256461 35.14391916385026)
10,35.123941588557564,-85.09487756253418,35.11652113169767,-85.11864102581215,POINT (-85.09487756253418 35.123941588557564),POINT (-85.11864102581215 35.11652113169767)
50,35.12636270972931,-85.0934236352922,35.199819548256194,-85.18324790826321,POINT (-85.0934236352922 35.12636270972931),POINT (-85.18324790826321 35.199819548256194)
93,35.128662955308165,-85.09107433761714,35.13869483714553,-85.08591564106557,POINT (-85.09107433761714 35.128662955308165),POINT (-85.08591564106557 35.13869483714553)
42,35.12746658412891,-85.10257189616448,35.11382688109336,-85.1154108045854,POINT (-85.10257189616448 35.12746658412891),POINT (-85.1154108045854 35.11382688109336)
62,35.12385743975422,-85.09203604951233,35.12951664205925,-85.04479225257732,POINT (-85.09203604951233 35.12385743975422),POINT (-85.04479225257732 35.12951664205925)
47,35.13373620376409,-85.10427843665741,35.11636885771631,-85.07566555448336,POINT (-85.10427843665741 35.13373620376409),POINT (-85.07566555448336 35.11636885771631)
98,35.12151578462341,-85.09339539208247,34.980727706691965,-85.1472862499057,POINT (-85.09339539208247 35.12151578462341),POINT (-85.1472862499057 34.980727706691965)
48,35.11863535781976,-85.10357288832921,35.10065775484703,-85.1545645396523,POINT (-85.10357288832921 35.11863535781976),POINT (-85.1545645396523 35.10065775484703)
84,35.123347886490656,-85.09454889341882,35.12434976019281,-85.10905621930573,POINT (-85.09454889341882 35.123347886490656),POINT (-85.10905621930573 35.12434976019281)
88,35.12716618884893,-85.09387686638787,35.12283752735257,-85.06392950060908,POINT (-85.09387686638787 35.12716618884893),POINT (-85.06392950060908 35.12283752735257)
75,35.1276000498101,-85.09188322005974,35.122906338802615,-85.06370035244015,POINT (-85.09188322005974 35.1276000498101),POINT (-85.06370035244015 35.122906338802615)
41,35.125030744180535,-85.0972832595472,35.1266501097122,-85.08387946649653,POINT (-85.0972832595472 35.125030744180535),POINT (-85.08387946649653 35.1266501097122)
85,35.12083230064902,-85.1067287102099,35.14030969034213,-85.10934895593712,POINT (-85.1067287102099 35.12083230064902),POINT (-85.10934895593712 35.14030969034213)
58,35.1231119811185,-85.09583490892891,35.139565434650436,-85.11417774418943,POINT (-85.09583490892891 35.1231119811185),POINT (-85.11417774418943 35.139565434650436)
66,35.1236760444377,-85.09850307025356,35.22105369639612,-85.07580306393956,POINT (-85.09850307025356 35.1236760444377),POINT (-85.07580306393956 35.22105369639612)
51,35.11666013407917,-85.09116368903706,35.16850341035292,-85.15107144358478,POINT (-85.09116368903706 35.11666013407917),POINT (-85.15107144358478 35.16850341035292)
2,35.12246262346799,-85.08893710085067,35.101894741650845,-85.08018178530979,POINT (-85.08893710085067 35.12246262346799),POINT (-85.08018178530979 35.101894741650845)
89,35.127809490869204,-85.0926841864904,35.141287417159326,-85.08167289981792,POINT (-85.0926841864904 35.127809490869204),POINT (-85.08167289981792 35.141287417159326)
88,35.12433230111943,-85.09864868476267,35.17413991708238,-85.12380469444274,POINT (-85.09864868476267 35.12433230111943),POINT (-85.12380469444274 35.17413991708238)
58,35.124948322068846,-85.09962038544523,35.12184503438927,-85.13053947745468,POINT (-85.09962038544523 35.124948322068846),POINT (-85.13053947745468 35.12184503438927)
34,35.12889013516101,-85.2690809942317,35.15178204793527,-85.26055767706526,POINT (-85.2690809942317 35.12889013516101),POINT (-85.26055767706526 35.15178204793527)
39,35.14515954064754,-85.24220454434418,35.15081368416621,-85.22528049419135,POINT (-85.24220454434418 35.14515954064754),POINT (-85.22528049419135 35.15081368416621)
15,35.138590821621314,-85.26604520453569,35.18003970737556,-85.27695884174132,POINT (-85.26604520453569 35.138590821621314),POINT (-85.27695884174132 35.18003970737556)
49,35.14653018302563,-85.24282997626574,35.13913282514256,-85.22589745877075,POINT (-85.24282997626574 35.14653018302563),POINT (-85.22589745877075 35.13913282514256)
32,35.13041231610825,-85.25739779896885,35.25986104289944,-85.3656051251514,POINT (-85.25739779896885 35.13041231610825),POINT (-85.3656051251514 35.25986104289944)
91,35.14393947777818,-85.26143901800815,35.161474092568255,-85.19271038661317,POINT (-85.26143901800815 35.14393947777818),POINT (-85.19271038661317 35.161474092568255)
88,35.142337414238604,-85.24954292152464,35.15158584902237,-85.24285742140914,POINT (-85.24954292152464 35.142337414238604),POINT (-85.24285742140914 35.15158584902237)
42,35.14483239025022,-85.2498013438668,35.14229425435933,-85.23837151665835,POINT (-85.2498013438668 35.14483239025022),POINT (-85.23837151665835 35.14229425435933)
48,35.14160290412936,-85.256475660942,35.166039941363195,-85.27025706950236,POINT (-85.256475660942 35.14160290412936),POINT (-85.27025706950236 35.166039941363195)
27,35.132208022468674,-85.254863772437,35.11020318646214,-85.22677274073968,POINT (-85.254863772437 35.132208022468674),POINT (-85.22677274073968 35.11020318646214)
43,35.14870502610006,-85.24652569586733,35.13866088980419,-85.23648891864148,POINT (-85.24652569586733 35.14870502610006),POINT (-85.23648891864148 35.13866088980419)
14,35.13653123938082,-85.25058681550468,35.25890576422786,-85.13548592953389,POINT (-85.25058681550468 35.13653123938082),POINT (-85.13548592953389 35.25890576422786)
61,35.147197936825805,-85.25772691233905,35.044134283533374,-85.29005084247176,POINT (-85.25772691233905 35.147197936825805),POINT (-85.29005084247176 35.044134283533374)
58,35.13830976397655,-85.25530153614038,35.13029752823677,-85.23514328016977,POINT (-85.25530153614038 35.13830976397655),POINT (-85.23514328016977 35.13029752823677)
92,35.14244113462571,-85.25515323279673,35.12148754018271,-85.25264440749089,POINT (-85.25515323279673 35.14244113462571),POINT (-85.25264440749089 35.12148754018271)
13,35.137512853555634,-85.25404844156859,35.159040312435984,-85.26116231442228,POINT (-85.25404844156859 35.137512853555634),POINT (-85.26116231442228 35.159040312435984)
42,35.14000409141882,-85.25072795536681,35.08841699359213,-85.23702128701024,POINT (-85.25072795536681 35.14000409141882),POINT (-85.23702128701024 35.08841699359213)
68,35.130844918650894,-85.25284200380568,35.06867484455786,-85.28522153774784,POINT (-85.25284200380568 35.130844918650894),POINT (-85.28522153774784 35.06867484455786)
69,35.13231296921268,-85.25326636304845,35.234257044219895,-85.14957348073524,POINT (-85.25326636304845 35.13231296921268),POINT (-85.14957348073524 35.234257044219895)
58,35.14550616684308,-85.26432090019595,35.141871554767896,-85.24773231356865,POINT (-85.26432090019595 35.14550616684308),POINT (-85.24773231356865 35.141871554767896)
22,35.141635313399746,-85.2517800642613,35.08962329802492,-85.21721124332225,POINT (-85.2517800642613 35.141635313399746),POINT (-85.21721124332225 35.08962329802492)
16,35.13968465883662,-85.24833322982802,35.27615567840378,-85.26942477783967,POINT (-85.24833322982802 35.13968465883662),POINT (-85.26942477783967 35.27615567840378)
81,35.140085843468,-85.25570092690872,35.16523510003855,-85.263777996738,POINT (-85.25570092690872 35.140085843468),POINT (-85.263777996738 35.16523510003855)
3,35.13747778637302,-85.25675252538008,35.13151655992889,-85.2170815828089,POINT (-85.25675252538008 35.13747778637302),POINT (-85.2170815828089 35.13151655992889)
2,35.14134151250954,-85.25616877530433,35.15037684967088,-85.25226426013491,POINT (-85.25616877530433 35.14134151250954),POINT (-85.25226426013491 35.15037684967088)
14,35.14672567606882,-85.26151812878085,35.18163601116263,-85.32139109271328,POINT (-85.26151812878085 35.14672567606882),POINT (-85.32139109271328 35.18163601116263)
54,35.136231336638005,-85.26029489539121,35.14733663606922,-85.28219393683618,POINT (-85.26029489539121 35.136231336638005),POINT (-85.28219393683618 35.14733663606922)
86,35.13409489574748,-85.26240289198455,35.12240698377051,-85.2788213894979,POINT (-85.26240289198455 35.13409489574748),POINT (-85.2788213894979 35.12240698377051)
19,35.14227360142865,-85.25037612614376,35.16366502363937,-85.23100886830726,POINT (-85.25037612614376 35.14227360142865),POINT (-85.23100886830726 35.16366502363937)
59,35.14390584218852,-85.25183366915383,35.14271702924983,-85.30514735246734,POINT (-85.25183366915383 35.14390584218852),POINT (-85.30514735246734 35.14271702924983)
52,35.14207335034436,-85.24997515697433,35.132937759663605,-85.26072173423083,POINT (-85.24997515697433 35.14207335034436),POINT (-85.26072173423083 35.132937759663605)
48,35.13604550946021,-85.26464554673856,35.13446229169264,-85.2404495273178,POINT (-85.26464554673856 35.13604550946021),POINT (-85.2404495273178 35.13446229169264)
77,35.13737902755936,-85.25657401368733,35.124895736445126,-85.24564205250654,POINT (-85.25657401368733 35.13737902755936),POINT (-85.24564205250654 35.124895736445126)
71,35.14458878880412,-85.24933686066598,35.12710861653974,-85.26469081114696,POINT (-85.24933686066598 35.14458878880412),POINT (-85.26469081114696 35.12710861653974)
74,35.13497749297659,-85.25100531330546,35.11919075045062,-85.32034931577866,POINT (-85.25100531330546 35.13497749297659),POINT (-85.32034931577866 35.11919075045062)
8,35.14271240212257,-85.24205495803173,35.036309195775424,-85.07456560393187,POINT (-85.24205495803173 35.14271240212257),POINT (-85.07456560393187 35.036309195775424)
98,35.141667504824,-85.24886029209209,35.29063710433021,-85.25687480477944,POINT (-85.24886029209209 35.141667504824),POINT (-85.25687480477944 35.29063710433021)
21,35.142365053925744,-85.25897052096758,35.15563107237005,-85.2548392382322,POINT (-85.25897052096758 35.142365053925744),POINT (-85.2548392382322 35.15563107237005)
57,35.13787653719991,-85.25208436636397,35.09003768738005,-85.19248017590223,POINT (-85.25208436636397 35.13787653719991),POINT (-85.19248017590223 35.09003768738005)
10,35.13402503701427,-85.25335055460448,35.1570981460435,-85.24339061673821,POINT (-85.25335055460448 35.13402503701427),POINT (-85.24339061673821 35.1570981460435)
32,35.142100532631694,-85.25205267931975,35.15387306065939,-85.2231775856265,POINT (-85.25205267931975 35.142100532631694),POINT (-85.2231775856265 35.15387306065939)
61,35.13203857574862,-85.26126127587408,35.195402295611494,-85.14822914971934,POINT (-85.26126127587408 35.13203857574862),POINT (-85.14822914971934 35.195402295611494)
26,35.13612690684932,-85.25726894539807,35.15474036217857,-85.243557832059,POINT (-85.25726894539807 35.13612690684932),POINT (-85.243557832059 35.15474036217857)
80,35.13539136568255,-85.2600252152567,35.147441176783744,-85.27252206939562,POINT (-85.2600252152567 35.13539136568255),POINT (-85.27252206939562 35.147441176783744)
3,35.147257140208986,-85.25045475502745,35.12637990494122,-85.21067086274013,POINT (-85.25045475502745 35.147257140208986),POINT (-85.21067086274013 35.12637990494122)
20,35.13923299458387,-85.25604006824307,35.13657829282381,-85.22622051566947,POINT (-85.25604006824307 35.13923299458387),POINT (-85.22622051566947 35.13657829282381)
84,35.13798665324576,-85.25575632671193,35.119701287996946,-85.24717816925379,POINT (-85.25575632671193 35.13798665324576),POINT (-85.24717816925379 35.119701287996946)
5,35.139141941354865,-85.26194106866004,35.123560363684405,-85.28216526168302,POINT (-85.26194106866004 35.139141941354865),POINT (-85.28216526168302 35.123560363684405)
62,35.13036858228687,-85.25696768464478,35.16568617979796,-85.19458112688991,POINT (-85.25696768464478 35.13036858228687),POINT (-85.19458112688991 35.16568617979796)
99,35.14138493859254,-85.2515941454473,35.11712764315142,-85.23821199313915,POINT (-85.2515941454473 35.14138493859254),POINT (-85.23821199313915 35.11712764315142)
82,35.13866173150949,-85.25306063287408,35.16019458544642,-85.23600771201433,POINT (-85.25306063287408 35.13866173150949),POINT (-85.23600771201433 35.16019458544642)
69,35.13915031727883,-85.25703010142774,35.148692652958864,-85.25860897854528,POINT (-85.25703010142774 35.13915031727883),POINT (-85.25860897854528 35.148692652958864)
94,35.12956500084945,-85.26451998842406,35.13045691337057,-85.28641176199383,POINT (-85.26451998842406 35.12956500084945),POINT (-85.28641176199383 35.13045691337057)
51,35.134637288692666,-85.26254944331427,35.18660017876585,-85.2123746137225,POINT (-85.26254944331427 35.134637288692666),POINT (-85.2123746137225 35.18660017876585)
83,35.14533243342393,-85.2459406035013,35.15655072042534,-85.23981450446146,POINT (-85.2459406035013 35.14533243342393),POINT (-85.23981450446146 35.15655072042534)
80,35.13349878083347,-85.2526433986938,35.1376467551461,-85.26595796571496,POINT (-85.2526433986938 35.13349878083347),POINT (-85.26595796571496 35.1376467551461)
25,35.144565759240606,-85.25997627570811,35.13394606312531,-85.19083772063857,POINT (-85.25997627570811 35.144565759240606),POINT (-85.19083772063857 35.13394606312531)
67,35.14141230508832,-85.24645375438052,35.129503062952104,-85.23738338800416,POINT (-85.24645375438052 35.14141230508832),POINT (-85.23738338800416 35.129503062952104)
76,35.141648507143934,-85.25889885409855,35.12937520496834,-85.25214820082074,POINT (-85.25889885409855 35.141648507143934),POINT (-85.25214820082074 35.12937520496834)
62,35.13888898177876,-85.24709601235855,35.156075793486345,-85.25405678865113,POINT (-85.24709601235855 35.13888898177876),POINT (-85.25405678865113 35.156075793486345)
89,35.14215382428838,-85.25295640088999,35.14092440632962,-85.24053455238578,POINT (-85.25295640088999 35.14215382428838),POINT (-85.24053455238578 35.14092440632962)
95,35.139876042234974,-85.25031881875363,35.12759004627277,-85.23794751843663,POINT (-85.25031881875363 35.139876042234974),POINT (-85.23794751843663 35.12759004627277)
33,35.13967993713558,-85.2572895741401,35.13858671087985,-85.27129118709186,POINT (-85.2572895741401 35.13967993713558),POINT (-85.27129118709186 35.13858671087985)
49,35.138676320255634,-85.25521704623296,35.15873225255461,-85.26816487128812,POINT (-85.25521704623296 35.138676320255634),POINT (-85.26816487128812 35.15873225255461)
34,35.14790657908349,-85.2501592483155,35.19745650879148,-85.21252269901622,POINT (-85.2501592483155 35.14790657908349),POINT (-85.21252269901622 35.19745650879148)
26,35.13625161860374,-85.25510446720118,35.14290367789926,-85.23170823038937,POINT (-85.25510446720118 35.13625161860374),POINT (-85.23170823038937 35.14290367789926)
29,35.139683622566615,-85.25423259412219,35.06465773893839,-85.38854565247138,POINT (-85.25423259412219 35.139683622566615),POINT (-85.38854565247138 35.06465773893839)
12,35.13704228406227,-85.25506125758446,35.10835906102147,-85.23199772422471,POINT (-85.25506125758446 35.13704228406227),POINT (-85.23199772422471 35.10835906102147)
69,35.138896764170646,-85.2588694536683,35.080201032581265,-85.28213808606253,POINT (-85.2588694536683 35.138896764170646),POINT (-85.28213808606253 35.080201032581265)
47,35.130899869248786,-85.23963217196498,35.131065758979595,-85.22522514941859,POINT (-85.23963217196498 35.130899869248786),POINT (-85.22522514941859 35.131065758979595)
51,35.13884101138298,-85.25430823476619,35.1489090290359,-85.3324109228992,POINT (-85.25430823476619 35.13884101138298),POINT (-85.3324109228992 35.1489090290359)
30,35.135611775131615,-85.25332361927225,35.13883854403159,-85.2266776313145,POINT (-85.25332361927225 35.135611775131615),POINT (-85.2266776313145 35.13883854403159)
55,35.14044545583775,-85.25220185901048,35.1453707034604,-85.26900125569841,POINT (-85.25220185901048 35.14044545583775),POINT (-85.26900125569841 35.1453707034604)
72,35.131741300058046,-85.26857869274119,35.132540847600936,-85.28466468378633,POINT (-85.26857869274119 35.131741300058046),POINT (-85.28466468378633 35.132540847600936)
13,35.13937251065612,-85.25882359896647,35.17231840402308,-85.24500816224088,POINT (-85.25882359896647 35.13937251065612),POINT (-85.24500816224088 35.17231840402308)
24,35.13302340645094,-85.252337789392,35.15149549186084,-85.27031278333175,POINT (-85.252337789392 35.13302340645094),POINT (-85.27031278333175 35.15149549186084)
78,35.13774092884042,-85.25623971817296,35.178722280348524,-85.19833347266066,POINT (-85.25623971817296 35.13774092884042),POINT (-85.19833347266066 35.178722280348524)
11,35.138631707140725,-85.25497619820331,35.14145504537065,-85.19661577387379,POINT (-85.25497619820331 35.138631707140725),POINT (-85.19661577387379 35.14145504537065)
1,35.13429895631279,-85.25519538800577,35.11213115542256,-85.26300571710492,POINT (-85.25519538800577 35.13429895631279),POINT (-85.26300571710492 35.11213115542256)
46,35.13072209045891,-85.26419464375884,35.1144538981985,-85.27958931412755,POINT (-85.26419464375884 35.13072209045891),POINT (-85.27958931412755 35.1144538981985)
55,35.1390049798411,-85.25715354454968,35.0129460068637,-85.15593176688942,POINT (-85.25715354454968 35.1390049798411),POINT (-85.15593176688942 35.0129460068637)
98,35.13948973981908,-85.2538457534267,35.14661238456208,-85.17245462065259,POINT (-85.2538457534267 35.13948973981908),POINT (-85.17245462065259 35.14661238456208)
4,35.13814490001516,-85.24417766554929,35.12902875134602,-85.24685139779699,POINT (-85.24417766554929 35.13814490001516),POINT (-85.24685139779699 35.12902875134602)
76,35.13954775913137,-85.25937838462526,34.97140613159971,-85.31407387989066,POINT (-85.25937838462526 35.13954775913137),POINT (-85.31407387989066 34.97140613159971)
94,35.13912264850758,-85.25080685468414,35.089206559732744,-85.20743031615345,POINT (-85.25080685468414 35.13912264850758),POINT (-85.20743031615345 35.089206559732744)
81,35.137107463667746,-85.24480496964452,35.14886119241157,-85.25160530051267,POINT (-85.24480496964452 35.137107463667746),POINT (-85.25160530051267 35.14886119241157)
63,35.14624375358094,-85.26335172098271,35.1321404043217,-85.2506718122715,POINT (-85.26335172098271 35.14624375358094),POINT (-85.2506718122715 35.1321404043217)
79,35.13594468551783,-85.24932265669602,35.14111845504002,-85.23587573831013,POINT (-85.24932265669602 35.13594468551783),POINT (-85.23587573831013 35.14111845504002)
35,35.12838670876236,-85.26265237045212,35.178693706062674,-85.20843329698093,POINT (-85.26265237045212 35.12838670876236),POINT (-85.20843329698093 35.178693706062674)
91,35.13459524875197,-85.26411778177915,35.103253432950716,-85.28157274035888,POINT (-85.26411778177915 35.13459524875197),POINT (-85.28157274035888 35.103253432950716)
92,35.13335647335557,-85.25193513364722,35.14677183858786,-85.2633558005437,POINT (-85.25193513364722 35.13335647335557),POINT (-85.2633558005437 35.14677183858786)
66,35.14794414310726,-85.25519763869696,35.04766106155479,-85.2392362893179,POINT (-85.25519763869696 35.14794414310726),POINT (-85.2392362893179 35.04766106155479)
17,35.139271626489716,-85.25255556603146,35.20488355959019,-85.2272869109791,POINT (-85.25255556603146 35.139271626489716),POINT (-85.2272869109791 35.20488355959019)
82,35.12739726184169,-85.26106920803099,35.12104239653811,-85.24523453828704,POINT (-85.26106920803099 35.12739726184169),POINT (-85.24523453828704 35.12104239653811)
74,35.13849015112063,-85.25494873128697,35.14628087004135,-85.28226083055698,POINT (-85.25494873128697 35.13849015112063),POINT (-85.28226083055698 35.14628087004135)
84,35.132919544307,-85.25485143409368,35.11958256035578,-85.28060719012596,POINT (-85.25485143409368 35.132919544307),POINT (-85.28060719012596 35.11958256035578)
66,35.14399897306117,-85.2462361809545,35.222273515136834,-85.1266562447885,POINT (-85.2462361809545 35.14399897306117),POINT (-85.1266562447885 35.222273515136834)
94,35.13198732058496,-85.25582439772754,35.14095606948086,-85.23416576648403,POINT (-85.25582439772754 35.13198732058496),POINT (-85.23416576648403 35.14095606948086)
32,35.13487908207318,-85.25176388601743,35.16969019885282,-85.29481977155358,POINT (-85.25176388601743 35.13487908207318),POINT (-85.29481977155358 35.16969019885282)
88,35.13464135729981,-85.26329443770643,35.14671424934537,-85.25275895669877,POINT (-85.26329443770643 35.13464135729981),POINT (-85.25275895669877 35.14671424934537)
87,35.11489098785052,-85.30131950818138,35.10429339977429,-85.28209594915369,POINT (-85.30131950818138 35.11489098785052),POINT (-85.28209594915369 35.10429339977429)
36,35.11829854900598,-85.29573139226356,35.10470311514237,-85.30434933742717,POINT (-85.29573139226356 35.11829854900598),POINT (-85.30434933742717 35.10470311514237)
41,35.113660163538505,-85.30569608648821,35.11580088551918,-85.33424082903568,POINT (-85.30569608648821 35.113660163538505),POINT (-85.33424082903568 35.11580088551918)
81,35.1140492555466,-85.28923890501095,35.14877181413276,-85.2927542089164,POINT (-85.28923890501095 35.1140492555466),POINT (-85.2927542089164 35.14877181413276)
76,35.11732738112325,-85.29710963909076,35.19845277703574,-85.24101417518985,POINT (-85.29710963909076 35.11732738112325),POINT (-85.24101417518985 35.19845277703574)
87,35.113395776384685,-85.30454346896461,35.118116380978734,-85.14454598891928,POINT (-85.30454346896461 35.113395776384685),POINT (-85.14454598891928 35.118116380978734)
67,35.114061950117495,-85.29946088192564,35.12933614281402,-85.27009391455192,POINT (-85.29946088192564 35.114061950117495),POINT (-85.27009391455192 35.12933614281402)
96,35.11238699845681,-85.29798013368124,35.1107644687974,-85.27906827751012,POINT (-85.29798013368124 35.11238699845681),POINT (-85.27906827751012 35.1107644687974)
80,35.11194366520483,-85.29805188245551,35.10327480587469,-85.33445529827834,POINT (-85.29805188245551 35.11194366520483),POINT (-85.33445529827834 35.10327480587469)
63,35.114191398975635,-85.30181252050888,35.120400907775085,-85.32906407111417,POINT (-85.30181252050888 35.114191398975635),POINT (-85.32906407111417 35.120400907775085)
54,35.11130507354264,-85.29541313255429,35.1364861546738,-85.28626827825576,POINT (-85.29541313255429 35.11130507354264),POINT (-85.28626827825576 35.1364861546738)
39,35.11416747042682,-85.30351499564699,35.11707582099175,-85.32181050744013,POINT (-85.30351499564699 35.11416747042682),POINT (-85.32181050744013 35.11707582099175)
88,35.11254325221411,-85.3048990205456,34.99152581841604,-85.22799353902509,POINT (-85.3048990205456 35.11254325221411),POINT (-85.22799353902509 34.99152581841604)
86,35.123690908629406,-85.2976667876953,35.165983878324845,-85.25161839651538,POINT (-85.2976667876953 35.123690908629406),POINT (-85.25161839651538 35.165983878324845)
97,35.115113336171746,-85.298302088756,35.12505916943099,-85.30518684006971,POINT (-85.298302088756 35.115113336171746),POINT (-85.30518684006971 35.12505916943099)
87,35.10393715848646,-85.3068632738304,35.0820591700961,-85.32500733205238,POINT (-85.3068632738304 35.10393715848646),POINT (-85.32500733205238 35.0820591700961)
54,35.113182654194404,-85.29910383577649,35.13002774637713,-85.34581640461326,POINT (-85.29910383577649 35.113182654194404),POINT (-85.34581640461326 35.13002774637713)
6,35.112378862404555,-85.2995637805556,35.10922428211593,-85.31322921172286,POINT (-85.2995637805556 35.112378862404555),POINT (-85.31322921172286 35.10922428211593)
98,35.11295386262178,-85.29906372952507,35.08735747161081,-85.34114813254536,POINT (-85.29906372952507 35.11295386262178),POINT (-85.34114813254536 35.08735747161081)
5,35.11162667113958,-85.30439323276984,35.05166777801047,-85.3225268592497,POINT (-85.30439323276984 35.11162667113958),POINT (-85.3225268592497 35.05166777801047)
79,35.1279033119209,-85.30552180861193,35.15150256291114,-85.30313521896302,POINT (-85.30552180861193 35.1279033119209),POINT (-85.30313521896302 35.15150256291114)
66,35.117254000952,-85.2985689864863,35.111662610538104,-85.28986900847372,POINT (-85.2985689864863 35.117254000952),POINT (-85.28986900847372 35.111662610538104)
76,35.10927788782251,-85.29881972469657,35.07111897946076,-85.27361627747815,POINT (-85.29881972469657 35.10927788782251),POINT (-85.27361627747815 35.07111897946076)
48,35.10599259481093,-85.29494527890745,35.09116128907067,-85.28866162767157,POINT (-85.29494527890745 35.10599259481093),POINT (-85.28866162767157 35.09116128907067)
18,35.11779598513065,-85.30137448841546,35.18190406824874,-85.41247974959147,POINT (-85.30137448841546 35.11779598513065),POINT (-85.41247974959147 35.18190406824874)
8,35.11583618217428,-85.30037360383243,35.10750357727989,-85.31589842970698,POINT (-85.30037360383243 35.11583618217428),POINT (-85.31589842970698 35.10750357727989)
23,35.11390514361043,-85.30426271239456,35.23916423556949,-85.23895263094678,POINT (-85.30426271239456 35.11390514361043),POINT (-85.23895263094678 35.23916423556949)
29,35.11175098334383,-85.296864962854,35.15582418360575,-85.38560801921437,POINT (-85.296864962854 35.11175098334383),POINT (-85.38560801921437 35.15582418360575)
27,35.110781324139445,-85.29570018482436,35.11403476509642,-85.3067296284841,POINT (-85.29570018482436 35.110781324139445),POINT (-85.3067296284841 35.11403476509642)
25,35.11690834127995,-85.29864842802775,35.11990584473526,-85.2863600139659,POINT (-85.29864842802775 35.11690834127995),POINT (-85.2863600139659 35.11990584473526)
61,35.10429529338776,-85.30734747629884,35.11702673346071,-85.32099293406756,POINT (-85.30734747629884 35.10429529338776),POINT (-85.32099293406756 35.11702673346071)
84,35.111705408882045,-85.29399056579062,35.12164735957631,-85.26881106981801,POINT (-85.29399056579062 35.111705408882045),POINT (-85.26881106981801 35.12164735957631)
6,35.120983774870304,-85.31435575249924,35.13019944095149,-85.3203162060601,POINT (-85.31435575249924 35.120983774870304),POINT (-85.3203162060601 35.13019944095149)
74,35.111531271947605,-85.30210766175345,35.122384129506585,-85.28092415554693,POINT (-85.30210766175345 35.111531271947605),POINT (-85.28092415554693 35.122384129506585)
85,35.116683552348015,-85.2998889016288,35.063502801244056,-85.31301497562211,POINT (-85.2998889016288 35.116683552348015),POINT (-85.31301497562211 35.063502801244056)
21,35.124339977547,-85.289220323082,35.15905184789357,-85.23865995540504,POINT (-85.289220323082 35.124339977547),POINT (-85.23865995540504 35.15905184789357)
21,35.11632500686677,-85.2980499611774,35.221779091745816,-85.24057958367703,POINT (-85.2980499611774 35.11632500686677),POINT (-85.24057958367703 35.221779091745816)
